Paper Title,Hallmark,Score,Is_Aging_Related
"Abstract 15808: SIRT6 Deacetylase Blocks Cardiac Hypertrophic Response by Blocking Expression of IGF/Akt Signaling Related Genes at the Level of Chromatin","epigenetic alterations",2.053339183330536,Yes
"Abstract 351: Comparative studies on SIRT6 and SIRT7 interactomes: Implications of important roles in cancer via associating with interacting partners","epigenetic alterations",3.2728156447410583,Yes
"Abstract 351: Comparative studies on SIRT6 and SIRT7 interactomes: Implications of important roles in cancer via associating with interacting partners","genome instability",0.14744353294372559,Yes
"Synthesis of Proteins with Homogenous Chemical and Posttranslational Modifications","None",0,No
"Abstract 18583: Posttranslational Modification of Sirt6 Activity by Reactive Nitrogen Species","mitochondrial dysfunction",0.23510602116584778,Yes
"SIRT6 in the crosstalk among ageing and metabolic osteoarthritis.","epigenetic alterations",1.3860069513320923,Yes
"Inhibition of SIRT6 in prostate cancer reduces cell viability and increases sensitivity to chemotherapeutics ESEARCH ARTICLE R","epigenetic alterations",1.3635786175727844,Yes
"Abstract LB-279: SIRT6 expression is regulated by cAMP signaling system in non small cell lung cancer cells","epigenetic alterations",0.9312529861927032,Yes
"Abstract SY11-02: The role of the histone deacetylase SIRT6 in glucose homeostasis and cancer","epigenetic alterations",2.2001186907291412,Yes
"Abstract SY11-02: The role of the histone deacetylase SIRT6 in glucose homeostasis and cancer","deregulated nutrient sensing",0.35002344846725464,Yes
"SIRT6 Is Involved in Cellular Senescence of Human Bronchial Epithelial Cells.","cellular senescence",1.318230390548706,Yes
"SIRT6 Is Involved in Cellular Senescence of Human Bronchial Epithelial Cells.","epigenetic alterations",0.6575271189212799,Yes
"P2‐094: Sirtuin expression during aging and in Alzheimer's disease","epigenetic alterations",2.7082782089710236,Yes
"P2‐094: Sirtuin expression during aging and in Alzheimer's disease","cellular senescence",0.5256109237670898,Yes
"Negative Regulation Of HIF-1 Through FIH And SIRT6 In Elite Athletes And With Training","None",0,No
"Abstract P4-03-05: The Warburg Effect and RUNX2-Regulated Metabolic Switching in Breast Cancer: A New Therapeutic Target?","deregulated nutrient sensing",0.0904732346534729,Yes
"159 THE ACUTE EFFECTS OF INTENSE CARDIORESPIRATORY EXERCISE ON HUMAN TELOMERASE REVERSE TRANSCRIPTASE AND SIRTUIN 6 EXPRESSION IN WHITE BLOOD CELLS","telomere attrition",1.2335079312324524,Yes
"159 THE ACUTE EFFECTS OF INTENSE CARDIORESPIRATORY EXERCISE ON HUMAN TELOMERASE REVERSE TRANSCRIPTASE AND SIRTUIN 6 EXPRESSION IN WHITE BLOOD CELLS","genome instability",0.10105222463607788,Yes
"Sirtuin 6 and DNA Repair","epigenetic alterations",0.6300806999206543,Yes
"Sirtuin 6 and DNA Repair","genome instability",0.9726855456829071,Yes
"The Role of Sirtuin 6 in Maintaining Vascular Integrity","epigenetic alterations",2.2627620100975037,Yes
"The Role of Sirtuin 6 in Maintaining Vascular Integrity","mitochondrial dysfunction",0.8391530513763428,Yes
"The Role of Sirtuin 6 in Maintaining Vascular Integrity","chronic inflammation",0.7174319624900818,Yes
"632 Aberrant expression of SIRT6 contributes to the development of melanoma by regulating autophagy","disabled macroautophagy",0.905784010887146,Yes
"632 Aberrant expression of SIRT6 contributes to the development of melanoma by regulating autophagy","epigenetic alterations",0.9971969127655029,Yes
"Nicotinamide riboside affects toll‐like receptor 4‐NF‐κB pathway via sirtuin‐dependent and –independent ways in AML12 hepatocytes","epigenetic alterations",1.0043850541114807,Yes
"Nicotinamide riboside affects toll‐like receptor 4‐NF‐κB pathway via sirtuin‐dependent and –independent ways in AML12 hepatocytes","chronic inflammation",0.43131235241889954,Yes
"El náufrago inmóvil: ""Cuadernos de apuntes y esbozos poéticos del destemplado Palinuro Atlántico"", Eugenio Padorno","None",0,No
"The localization of SIRT6 protein in rat cerebral tissues","None",0,No
"New Molecular Mechanism of Aging and Development of Anti-aging Drugs","epigenetic alterations",0.6848083138465881,Yes
"New Molecular Mechanism of Aging and Development of Anti-aging Drugs","telomere attrition",0.6311472654342651,Yes
"New Molecular Mechanism of Aging and Development of Anti-aging Drugs","genome instability",0.0,Yes
"Effects of resveratrol on sirt1 and sirt6 in 5 /6 nephrectomy rat brain","None",0,No
"Expression of SIRT6 in Angiotensin II-Induced Cardiomyocyte Hypertrophy","epigenetic alterations",1.4451408982276917,Yes
"Recent advances of Sirtuins in chronic obstructive pulmonary disease","epigenetic alterations",3.869476467370987,Yes
"Recent advances of Sirtuins in chronic obstructive pulmonary disease","disabled macroautophagy",0.7175556421279907,Yes
"Recent advances of Sirtuins in chronic obstructive pulmonary disease","cellular senescence",0.5558732151985168,Yes
"Expression of Sirts gene in peripheral blood mononuclear cells of patients with coronary heart disease","None",0,No
"Expression level of silent information regulator 6 in serum in Bama longevity area of Guangxi","epigenetic alterations",0.5771583914756775,Yes
"Abstract P5-05-02: Regulation of glucose metabolism by the RUNX2 transcription factor has a negative impact on mitochondrial function in breast cancer cells","None",0,No
"Abstract A06: Characterization of a novel p53-regulated embryonic stem cell-specific lncRNA that safeguards pluripotency","epigenetic alterations",1.1557489037513733,Yes
"Sirt6 Regulates Insulin Secretion from the Pancreatic Beta Cells","deregulated nutrient sensing",0.46518152952194214,Yes
"[Research progress of relationship between SIRT6 function and diseases].","epigenetic alterations",0.6591992080211639,Yes
"Spatial Dynamics of SIRT1 Dictate Metabolic Transitions in the Cell Nucleus","epigenetic alterations",0.5970520973205566,Yes
"Lettre d’information pour le traitement du psoriasis par l’adalimumab (Humira®)","disabled macroautophagy",0.6443365812301636,Yes
"[SIRT6 and energy metabolism].","deregulated nutrient sensing",0.546477198600769,Yes
"JURISPRUDENCIA (TS). Defensa de la competencia: Fijación de PVP de combustibles.","None",0,No
"Docosahexaenoic acid induces cell death through downregulation of hedgehog signaling via the activation of SIRT6 in human non-small cell lung carcinomas harboring EGFR mutations","None",0,No
"THE EFFECTS OF AGE ON MUSCLE LOSS AND TISSUE-SPECIFIC LEVELS OF NF-ĸB AND SIRT6 PROTEINS IN RATS","epigenetic alterations",0.7139056622982025,Yes
"Abstract CN11-01: The histone deacetylase SIRT6 is a key modulator of cancer metabolism","epigenetic alterations",2.4458025991916656,Yes
"Abstract CN11-01: The histone deacetylase SIRT6 is a key modulator of cancer metabolism","deregulated nutrient sensing",0.25820982456207275,Yes
"Abstract CN11-01: The histone deacetylase SIRT6 is a key modulator of cancer metabolism","genome instability",0.12550240755081177,Yes
"Association analysis of oxidative stress–related genes and endometrial cancer in The Cancer Genome Atlas","None",0,No
"Role Of Sirtuin-6 In Maintenance Of Genomic Instability In Multiple Myeloma Cells","genome instability",1.8170620203018188,Yes
"Role Of Sirtuin-6 In Maintenance Of Genomic Instability In Multiple Myeloma Cells","epigenetic alterations",0.4367407560348511,Yes
"Abstract 2656: Loss of SIRT6 reactivates the oncofetal RNA-binding protein Lin28b to drive pancreatic cancer","epigenetic alterations",3.6299788653850555,Yes
"Relationship between expression of SIRT1 and SIRT6 genes and the response to ovarian stimulation","epigenetic alterations",0.6068318486213684,Yes
"Data for ""Positive Selection Linked with Generation of Novel Mammalian Dentition Patterns""","None",0,No
"Deacetylase Inhibitor Cocktails Provide Striking Synergistic Interactions in Human Leukemia Cells.","epigenetic alterations",0.7304230630397797,Yes
"Cardiac Hypertrophy in Neonates With Congenital Heart Disease Delays Maturational Alterations in Cardiac Energy Metabolism by Modifying Myocardial Acetylation Control","epigenetic alterations",0.7502936124801636,Yes
"Cardiac Hypertrophy in Neonates With Congenital Heart Disease Delays Maturational Alterations in Cardiac Energy Metabolism by Modifying Myocardial Acetylation Control","deregulated nutrient sensing",0.40577131509780884,Yes
"The SIRT6 deacetylase regulates aging‐associated heart failure by modulating IGF‐Akt signaling at the level of chromatin.","epigenetic alterations",2.4816223680973053,Yes
"Bone marrow-specific Sirt6 deletion increases atherogenesis by increasing macrophage scavenger receptor 1","None",0,No
"Abstract 214: Role Of Sirtuin 6 In Macrophage Polarization In Diabetes","epigenetic alterations",1.5382086634635925,Yes
"Abstract 214: Role Of Sirtuin 6 In Macrophage Polarization In Diabetes","chronic inflammation",0.7204145193099976,Yes
"Abstract 214: Role Of Sirtuin 6 In Macrophage Polarization In Diabetes","deregulated nutrient sensing",0.2795274555683136,Yes
"El poblamiento de Portugal ségun ""Collectoriae"" vaticanas del siglo XIV: diócesis de Lisboa y Coimbra","None",0,No
"Design and Synthesis of heterocyclic molecules as novel agents for the treatment of chemo-resistant cancers","None",0,No
"Functional Characterization of NAD Dependent De-Acetylases SIRT1 and SIRT2 in B-Cell Chronic Lymphocytic Leukemia (CLL)","epigenetic alterations",1.6735625863075256,Yes
"Research Article Differential regulation of the Sir2 histone deacetylase gene family by inhibitors of class I and II histone deacetylases","epigenetic alterations",3.4089807868003845,Yes
"SIRT6 Induces IL-8 and TNF-a Expression in Pancreatic Cancer Cells","None",0,No
"Compromised Nuclear Sirtuins Activity Sensitizes BRCA-Proficient multiple Myeloma Cells to DNA Damage Agents","genome instability",1.7334055602550507,Yes
"Sirtuin-6 inhibits epithelial to mesenchymal transition via inactivation TGF-β/smad signaling in vitro and in vivo","epigenetic alterations",0.6000116467475891,Yes
"Abstract PR09: Loss of SIRT6 reactivates the RNA-binding protein lin28b to drive pancreatic cancer","epigenetic alterations",3.8529725074768066,Yes
"Analysis of Sirt6 molecular networks in mouse retina","epigenetic alterations",0.5365908145904541,Yes
"FoxO3 transcription factor and Sirt6 deacetylase regulate LDL-cholesterol homeostasis via control of the proprotein convertase subtilisin/kexin type 9 (Pcsk9) gene expression","None",0,No
"Applications in High-throughput Sequencing Technologies: From Compression Algorithms and Data Warehousing to Understanding Gene Regulation and Diseases at Scale","None",0,No
"Spatial Dynamics of SIRT1 Relates to Metabolic Transitions in the Cell Nucleus","epigenetic alterations",0.5422123670578003,Yes
"Spatial Dynamics of SIRT1 Relates to Metabolic Transitions in the Cell Nucleus","genome instability",0.11352354288101196,Yes
"SuO006TWO MAJOR INSULIN RESISTANCE GENES (SIRT1 AND SIRT6) ARE ASSOCIATED WITH CONCENTRIC LEFT VENTRICULAR HYPERTROPHY IN END STAGE KIDNEY DISEASE","deregulated nutrient sensing",0.2849979102611542,Yes
"Novel Structure and Function of Human Sirtuins","None",0,No
"Estudio de los genes implicados en la fisiopatología de la enfermedad de Parkinson","None",0,No
"Regulation of SIRT6 activities by the lamins","None",0,No
"Characterization of SIRT6 in human ribosomal RNA gene","None",0,No
"Characterization of Four Tetrahymena Thermophila SIRT6 Histone Deacetylase Homologs and Their Response to Genotoxic Stress","epigenetic alterations",0.9593287110328674,Yes
"Characterization of Four Tetrahymena Thermophila SIRT6 Histone Deacetylase Homologs and Their Response to Genotoxic Stress","genome instability",0.2792431116104126,Yes
"Screening and functional evaluation of SIRT6-activating food","None",0,No
"L’histone désacétylase SIRT6 : un gène suppresseur au potentiel thérapeutique excitant","None",0,No
"NAD immunometbolism drives intestinal inflammation and colitis-associated tumorigenesis","chronic inflammation",0.7217808961868286,Yes
"NAD immunometbolism drives intestinal inflammation and colitis-associated tumorigenesis","intercellular communication",0.4220781922340393,Yes
"NAD immunometbolism drives intestinal inflammation and colitis-associated tumorigenesis","stem cell exhaustion",0.049645423889160156,Yes
"Effect of SIRT6 on the proliferation of colorectal cancer cells","None",0,No
"Abstract 13016: SIRT6 Plays an Essential Role in Regulating IGF Signaling and Aging Associated Cardiac Failure","epigenetic alterations",1.0531139373779297,Yes
"Ellos ya se han ido, y no solos: la generación más preparada de la historia de España se va del país","None",0,No
"被災の精神分析 (総特集 東日本大震災と〈こころ〉のゆくえ) -- (〈こころ〉の理論)","None",0,No
"Lamin A is an endogenous activator of SIRT6 deacetylase","None",0,No
"IMPROVING HEALTHSPAN BY MANIPULATING SIRT6 LEVELS: HOW DOES IT WORK?","epigenetic alterations",1.0493203103542328,Yes
"IMPROVING HEALTHSPAN BY MANIPULATING SIRT6 LEVELS: HOW DOES IT WORK?","deregulated nutrient sensing",1.0905006527900696,Yes
"IMPROVING HEALTHSPAN BY MANIPULATING SIRT6 LEVELS: HOW DOES IT WORK?","chronic inflammation",0.5155322551727295,Yes
"Effects of aging and cardiovascular risk factors on expression of SIRT1 and SIRT6 in the human corpus cavernosum.","epigenetic alterations",0.7015913128852844,Yes
"Abstract 269: Sirt-6 Deficiency Impairs Wound Healing in Diabetic (db/db) Mice Through Enhancement of Nf-kb Dependent Transcriptional Activity","epigenetic alterations",1.4903300404548645,Yes
"Abstract 269: Sirt-6 Deficiency Impairs Wound Healing in Diabetic (db/db) Mice Through Enhancement of Nf-kb Dependent Transcriptional Activity","mitochondrial dysfunction",0.6111759543418884,Yes
"Abstract 269: Sirt-6 Deficiency Impairs Wound Healing in Diabetic (db/db) Mice Through Enhancement of Nf-kb Dependent Transcriptional Activity","chronic inflammation",0.5997846126556396,Yes
"SERUM SIRTUINS AS NOVEL PROTEIN MARKERS FOR FRAILTY","epigenetic alterations",3.27597713470459,Yes
"Abstract 820: Potential pro-proliferative role of SIRT6 in melanoma","epigenetic alterations",3.2690492272377014,Yes
"Abstract 820: Potential pro-proliferative role of SIRT6 in melanoma","genome instability",0.10404977202415466,Yes
"カロリー制限などによるサーチュインの活性化と老化:SIRT1,SIRT3,SIRT6","epigenetic alterations",0.9287904798984528,Yes
"寿命,癌および心血管疾患の制御における岐路に立つSIRT6の複数の経路【Powered by NICT】","None",0,No
"SIRT6の研究進展と機能解析【JST・京大機械翻訳】","None",0,No
"糖尿病患者の健康寿命延伸を目指して―老化関連因子サーチュイン・AGEs・p53と寿命―5 SIRT6と代謝・老化","None",0,No
"Sirtuins and aging: SIRT1, SIRT3 and SIRT6","epigenetic alterations",2.3032265305519104,Yes
"SIRT6 targets p53 to regulate DNA damage repair, stem cell maintenance and aging","genome instability",1.643720954656601,Yes
"SIRT6 targets p53 to regulate DNA damage repair, stem cell maintenance and aging","stem cell exhaustion",0.562907338142395,Yes
"Auswirkungen des alternativen Spleißens auf humane Sirtuine und alpha-Kristalline","None",0,No
"SIRT6,酸化ストレスと老化【Powered by NICT】","None",0,No
"تاثیر اتخاذ مالیات بر ارزش زمین به عنوان منبع درآمدی پایدار بر اقتصاد مسکن شهری","None",0,No
"Warburg effektusban szerepet játszó mikro-RNS-ek, valamint a HDAC4 és SIRT6 hiszton deacetiláz enzimek szerepe felnőttkori hematológiai malignus betegségek patogenezisében","None",0,No
"Redox modulation of hSIRT6, key enzyme of metabolism and inflammation","epigenetic alterations",0.7165120840072632,Yes
"Abstract 12257: Calmodulin Interacting Genes as a Novel Candidate for Pathogenesis of Long-QT Syndrome","genome instability",0.4836336374282837,Yes
"The Arabidopsis thaliana SIRT2 sirtuin is involved in DNA damage response","epigenetic alterations",1.6711501479148865,Yes
"The Arabidopsis thaliana SIRT2 sirtuin is involved in DNA damage response","genome instability",1.0413534343242645,Yes
"3-iodothyronamine as a potential anti-tumor compound","None",0,No
"Boosting ATM Activity Promotes Longevity in Nematodes and Mice","epigenetic alterations",0.808654248714447,Yes
"Boosting ATM Activity Promotes Longevity in Nematodes and Mice","genome instability",1.9490326642990112,Yes
"Role of nuclear lamins in the regulation of SIRT6","epigenetic alterations",0.6070590317249298,Yes
"1200 SIRT7 epigenetically regulates MITF to promote melanoma growth","epigenetic alterations",0.8977440893650055,Yes
"Oxidative stress-induced sulfenylation of SIRT6 IS associated with enhanced NF-κB signaling in human chondrocytes","mitochondrial dysfunction",1.7367857098579407,Yes
"Oxidative stress-induced sulfenylation of SIRT6 IS associated with enhanced NF-κB signaling in human chondrocytes","epigenetic alterations",1.543893039226532,Yes
"1263 Involvement of SIRT6 deacetylase in autophagy regulation in melanoma","disabled macroautophagy",0.8231518864631653,Yes
"1145 Acute UV irradiation and intrinsic aging modulate various histone deacetylases expression levels in human skin in vivo","epigenetic alterations",2.4757015705108643,Yes
"Función telomérica y sirtuinas 1 y 6 en cáncer colorrectal en pacientes obesos y no obesos. Correlaciones clínicas","telomere attrition",1.66972154378891,Yes
"Abstract 16778: Cardiac Hypertrophy in Neonates With Congenital Heart Disease Delays Maturational Changes in Cardiac Energy Metabolism via Decreased Mitochondrial Acetylation","epigenetic alterations",0.5457664132118225,Yes
"Abstract 16778: Cardiac Hypertrophy in Neonates With Congenital Heart Disease Delays Maturational Changes in Cardiac Energy Metabolism via Decreased Mitochondrial Acetylation","deregulated nutrient sensing",0.2913361191749573,Yes
"Abstract 97: UBE3A regulates SIRT6 levels to promote tumorigenesis in an ANXA2 dependent manner","loss of proteostasis",0.13183042407035828,Yes
"De otros tiempos: (historia de una pequeña broma literaria)","None",0,No
"Importancia de los reservorios en el control de las enfermedades en producción porcina extensiva","None",0,No
"Role of Lysine Acetylation in the Control of Cardiac Energy Metabolism","epigenetic alterations",0.6698758602142334,Yes
"Modification strategies of brain targeted nano-based drug delivery system","intercellular communication",0.6398059129714966,Yes
"Modification strategies of brain targeted nano-based drug delivery system","stem cell exhaustion",0.557823657989502,Yes
"Abstract LB-241: Genomic characterization of breast cancer cells resistant to the histone deacetylase inhibitor romidepsin","epigenetic alterations",1.1704566478729248,Yes
"Abstract 4461: Sirt6 deletion slows mouse mammary tumorigenesis","epigenetic alterations",1.1878487765789032,Yes
"Abstract 587: Small solute carrier and sirtuin genes are potential prognostic biomarkers for renal cell carcinoma","epigenetic alterations",1.2052463293075562,Yes
"Abstract 548: The effects of Sirtuin 6 inhibition on autophagy-related pathways in melanoma","disabled macroautophagy",0.903399646282196,Yes
"Abstract 548: The effects of Sirtuin 6 inhibition on autophagy-related pathways in melanoma","epigenetic alterations",1.2798463106155396,Yes
"Experimental studies on the protective effects of the over-expression of lentivirus-mediated SIRT6 on radiation-induced lung injury","epigenetic alterations",0.6064904630184174,Yes
"Abstract 4992: Sirt6 loss increases stemness and defense against oxidative stress in tumor-propagating cells, promoting tumor growth and maintenance in squamous cell carcinoma","epigenetic alterations",0.9361309707164764,Yes
"Abstract 4992: Sirt6 loss increases stemness and defense against oxidative stress in tumor-propagating cells, promoting tumor growth and maintenance in squamous cell carcinoma","stem cell exhaustion",0.43517637252807617,Yes
"Abstract 16485: Reconstitution of Aged Bone Marrow With Young Sca-1 Cell Rejuvenates the Aged Heart","epigenetic alterations",0.7857866883277893,Yes
"Abstract 16485: Reconstitution of Aged Bone Marrow With Young Sca-1 Cell Rejuvenates the Aged Heart","cellular senescence",0.5814725160598755,Yes
"Abstract 16485: Reconstitution of Aged Bone Marrow With Young Sca-1 Cell Rejuvenates the Aged Heart","stem cell exhaustion",0.5796090960502625,Yes
"Abstract 16485: Reconstitution of Aged Bone Marrow With Young Sca-1 Cell Rejuvenates the Aged Heart","telomere attrition",0.5400723814964294,Yes
"5066Lack of endothelial Sirt6 enhances arterial thrombosis by upregulating tissue factor and pro-inflammatory cytokines","chronic inflammation",0.442383348941803,Yes
"Molecular Aspects of the Geroprotective Effect of Peptide KE in Human Skin Fibroblasts","cellular senescence",0.6970267295837402,Yes
"Molecular Aspects of the Geroprotective Effect of Peptide KE in Human Skin Fibroblasts","epigenetic alterations",0.6043199896812439,Yes
"GW29-e1723 Age-related downregulation of Sirt6/Nrf2 signal axis contributes to the increased heart ischemic intolerance in aged mice","epigenetic alterations",0.9923418164253235,Yes
"SIRT6 at the beginning","epigenetic alterations",0.6054210066795349,Yes
"Regulation of human sirtuin deacylase activity by cellular oxidants","epigenetic alterations",3.338969349861145,Yes
"Regulation of human sirtuin deacylase activity by cellular oxidants","mitochondrial dysfunction",0.9187227189540863,Yes
"Regulation of human sirtuin deacylase activity by cellular oxidants","genome instability",0.07082194089889526,Yes
"Sirtuins and Chronic Obstructive Pulmonary Disease","chronic inflammation",0.5756551027297974,Yes
"Sirtuins and Chronic Obstructive Pulmonary Disease","epigenetic alterations",1.0977453589439392,Yes
"SIRT6, FOXO4, HIF3А: Unlocking key metabolic regulators in cancer cells","deregulated nutrient sensing",0.261569619178772,Yes
"SIRT6调控细胞糖代谢对非小细胞肺癌A549细胞放射敏感性的影响#br##br#","None",0,No
"MDM2-Mediated Degradation of SIRT6 Phosphorylated by AKT1 Promotes Tumorigenesis and Trastuzumab Resistance in Breast Cancer","epigenetic alterations",1.092015564441681,Yes
"THU0099 Myeloid sirtuin 6 deficiency accelerates experimental and human arthritis by increasing macrophage infiltration into synovium","chronic inflammation",0.4704058766365051,Yes
"SIRT6 As a Potential Therapeutic Target in Diffuse Large B-Cell Lymphoma","epigenetic alterations",1.1078884601593018,Yes
"Abstract A38: RNA-seq of diagnostic and relapse disseminated tumor cells (DTCs) in stage M neuroblastoma patients and first steps towards DTC-derived xenografts in zebrafish embryos","None",0,No
"Aging Cell Prize for Best Paper 2010","None",0,No
"Autophagy Activated by SIRT6 Regulates Amyloid-β Induced Inflammatory Response in RPEs","disabled macroautophagy",0.9256556034088135,Yes
"Autophagy Activated by SIRT6 Regulates Amyloid-β Induced Inflammatory Response in RPEs","chronic inflammation",0.48281463980674744,Yes
"Sirtuin 6 regulates innate immune responses in a syngeneic mouse model of hepatocellular carcinoma","epigenetic alterations",2.2035453021526337,Yes
"Sirtuin 6 regulates innate immune responses in a syngeneic mouse model of hepatocellular carcinoma","chronic inflammation",0.42165276408195496,Yes
"Sirtuin 6 (SIRT6) overexpression regulates antioxidant status and redox signaling in human chondrocytes","mitochondrial dysfunction",1.2907350063323975,Yes
"Sirtuin 6 (SIRT6) overexpression regulates antioxidant status and redox signaling in human chondrocytes","epigenetic alterations",1.9092051982879639,Yes
"Pentamethylquercetin inhibited the growth of hepatic ascitic tumor cell H22 by improving metabolic environment and aerobic glycolysis in monosodium glutamate-induced obese mice","deregulated nutrient sensing",0.2943023145198822,Yes
"THU0024 INHIBITION OF CELL PROLIFERATION AND PROMOTION OF INTERLEUKIN-8 PRODUCTION BY T-614 IN CULTURED HUMAN AORTIC ADVENTITIAL FIBROBLASTS","None",0,No
"1765-P: Adipose Sirtuin 6 Drives Macrophage Polarization Toward M2 through IL-4 Production and Maintains Systemic Insulin Sensitivity in Mice and Human","chronic inflammation",0.51261967420578,Yes
"1765-P: Adipose Sirtuin 6 Drives Macrophage Polarization Toward M2 through IL-4 Production and Maintains Systemic Insulin Sensitivity in Mice and Human","deregulated nutrient sensing",0.3683038651943207,Yes
"تأثیر هشت هفته تمرین تناوبی شدید بر سطوح سرمی آنزیم تلومراز و پروتئین سیرتوئین شش در سالمندان","None",0,No
"2026-P: Myeloid Sirtuin 6 Is a Molecular Switch of White Adipose Tissue Browning","epigenetic alterations",0.7242717146873474,Yes
"2026-P: Myeloid Sirtuin 6 Is a Molecular Switch of White Adipose Tissue Browning","chronic inflammation",0.4426720440387726,Yes
"AB0114 POTENTIAL THERAPEUTIC EFFECTS OF CENTAUREA CYANUS L. ON RHEUMATOID ARTHRITIS THROUGH CD38+ NK CELLS","stem cell exhaustion",0.15992683172225952,Yes
"Abstract 15739: Overexpression of the Longevity Gene SIRT6 in Myeloid Cells Reduced Left Ventricular Hypertrophy After Mi","epigenetic alterations",0.8771258890628815,Yes
"La retribución del trabajo en el mar: ""el salario a la parte""","None",0,No
"Stronger SIRT6, longer lifespan","epigenetic alterations",0.811042308807373,Yes
"Aging Alters NAD+, Sirtuins and Targeted Protein Levels and Acetylation in the Mouse","epigenetic alterations",1.7634402811527252,Yes
"Abstract SY20-01: Linking epigenetics, metabolism, and cancer: Lessons from SIRT6","epigenetic alterations",1.637498527765274,Yes
"Abstract 5064: Sirt6 is a novel tumor suppressor in human urothelial cancer and activated by methysticin","None",0,No
"Abstract 3156: Pathway Specific Functional Biomarkers for the Early Detection of Liver Cancer","None",0,No
"RELATIVE GENE EXPRESSION OF SIRT6, FOXO4 AND HIF3A IN PATIENTS DIAGNOSED WITH COLORECTAL CANCER","epigenetic alterations",0.7322446405887604,Yes
"RELATIVE GENE EXPRESSION OF SIRT6, FOXO4 AND HIF3A IN PATIENTS DIAGNOSED WITH COLORECTAL CANCER","deregulated nutrient sensing",0.2952559292316437,Yes
"Reforestation program. Coahuila State","None",0,No
"2287Endothelial SIRT6 exerts a beneficial role in cerebral ischemia/reperfusion injury by preserving blood-brain barrier integrity","None",0,No
"From the Editor’s Desk…","stem cell exhaustion",0.5276858806610107,Yes
"MECHANISMS OF LONGEVITY: LESSONS FROM LONG-LIVED MAMMALS","telomere attrition",0.0,Yes
"Identification of Novel Synthetic Lethal Partners of NAMPT Inhibitor By CRISPR-Cas9 Screens in Acute Myeloid Leukemia","genome instability",1.21292382478714,Yes
"Abstract C11: Linoleic acid elevates sirtuin 6 expression and modulates glycolysis and epithelial-mesenchymal transition of pancreatic cancer with loss of Krüpple like factor 10","epigenetic alterations",0.581467866897583,Yes
"SIRT6-shRNA预处理对缺氧/复氧诱导的H9C2心肌细胞损伤的影响及其机制","None",0,No
"ANALYSIS OF EPIGENETIC MOLECULES SIRT2 E SIRT6 IN BREAST CANCER SUBTYPES","epigenetic alterations",2.4337868094444275,Yes
"Loss of Sirtuin6 induces expression of the cancer-related transmembrane protein TMEM45A in HepG2 cells","epigenetic alterations",1.5769965052604675,Yes
"Loss of Sirtuin6 induces expression of the cancer-related transmembrane protein TMEM45A in HepG2 cells","genome instability",1.92294842004776,Yes
"Loss of Sirtuin6 induces expression of the cancer-related transmembrane protein TMEM45A in HepG2 cells","telomere attrition",0.5865921974182129,Yes
"Deletion of Sirtuin 6 affects tumor-directed innate immune responses in a syngeneic mouse model of hepatocellular carcinoma","epigenetic alterations",3.7157905101776123,Yes
"ケルセチンとコーヒー酸はヒト肺若齢及び老齢線維芽細胞のSirt6,Gdf11遺伝子を制御する | 文献情報 | J-GLOBAL 科学技術総合リンクセンター","None",0,No
"Synergy between SIRT1 and SIRT6 helps recognize DNA breaks and potentiate the DNA damage response and repair","None",0,No
"[Effect of combined application of ozone therapy and gravitational therapy on the remote results of complex treatment of geriatric patients].","epigenetic alterations",0.6091311573982239,Yes
"SAT-180 Sirt6 Deficiency Aggravates Ang II-induced Cholesterol Accumulation and Podocyte Injury","None",0,No
"在三丁基过氧化氢体外诱导造血干/祖细胞衰老中的SIRT6/NF-κB信号轴","chronic inflammation",0.3968426585197449,Yes
"Abstract 729: Tissue Specific Reductions in Sirtuin-6 Expression Affect Calcium Burden and Pro-osteogenic Signaling in the Aortic Valve","epigenetic alterations",0.7823916077613831,Yes
"Activated SIRT1 and SIRT6 by Nrf2 Activator Attenuated Cisplatin-Induced Acute Nephrotoxicity in Mice","mitochondrial dysfunction",0.7130211591720581,Yes
"Activated SIRT1 and SIRT6 by Nrf2 Activator Attenuated Cisplatin-Induced Acute Nephrotoxicity in Mice","chronic inflammation",0.49983882904052734,Yes
"The nuclear sirtuin SIRT6 protects mice from polymicrobial sepsis by suppressing the host immune response","chronic inflammation",0.5639516711235046,Yes
"The nuclear sirtuin SIRT6 protects mice from polymicrobial sepsis by suppressing the host immune response","epigenetic alterations",0.5088846683502197,Yes
"Chromatin Regulation and Genome Maintenance by Mammalian SIRT6 and SIRT7","epigenetic alterations",4.449816405773163,Yes
"Chromatin Regulation and Genome Maintenance by Mammalian SIRT6 and SIRT7","genome instability",1.0164276957511902,Yes
"Chromatin Regulation and Genome Maintenance by Mammalian SIRT6 and SIRT7","cellular senescence",0.5476025342941284,Yes
"The nuclear sirtuin SIRT6 plays a role in regulating cardiac branched‐chain amino acid catabolism","epigenetic alterations",0.46569857001304626,Yes
"The nuclear sirtuin SIRT6 plays a role in regulating cardiac branched‐chain amino acid catabolism","deregulated nutrient sensing",0.5932299494743347,Yes
"Sirtuin 6 (SIRT6) Content and Hypoxia‐Inducible Factor 1‐Alpha (HIF‐1α) Expression in Human Umbilical Vein Endothelial Cells (HUVECs) in Response to Cyanidin‐3‐O‐ β‐glucoside (C3G): Pregnancy Complicated by Diabetes (PCD) vs. Normoglycemic Pregnancy (NP)","epigenetic alterations",1.0562443137168884,Yes
